cell_id,archetype_id,survey_fold,sensitivity_f,replicate,class,completed,completion_status,return_code,severe_count,fatal_count,heating_kwh,runtime_s,marker_psy,marker_inside_hb,marker_calchb,idf_sha256,error
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,False,ENGINE_FAILED,1,33,1,None,2.677,False,True,False,a30cff5ea4bd8cb3f05b15fb5c87132aec5f504ec6ee2ada04c5c6ee44261d10,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,20270.44212993885,4.44,False,False,False,67cf738337cc8e212b4e0c8de1513f74525fd1d9cf1045be4b9a48406ee2bb83,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,16789.963289796226,4.505,False,False,False,2f09e142ffade2fd0572af223f8af25bc942b589d051b6166d471d4a2f417392,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,18204.686509494444,4.495,False,False,False,bf6cd3c40f7cf54b2979eee3a98c9029bb1ec03b27efeca88d472cae21282abc,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.634,False,False,False,96d9ec33b537f338576df511cdd6a177a6d0c6bac5f1ddd0a8061f2f4602b257,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,18792.86771510201,4.529,False,False,False,d6f1f75cc56457e16efb2a5bf452d395cee974cbee76c344ce2222b496c0c0d3,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.535,False,False,False,5f9cb02bcdc2d6b80a55a21d835cb427a70ae07c9e7ae076644d7cb9606c9be8,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.544,False,False,False,299f6bd97d42271967aba34cd5f3f5bacbbcf23dd1bc48ff50ca2fa00a008658,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,18196.2835105665,4.502,False,False,False,39709bc0cdd97c49a2b8cd52dff76ea3914f964b7b0d79f27214a1babdd77bc9,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,22173.382608849366,4.392,False,False,False,90b485dcddb799fb7d416fdf655677e9d503e208981ad9f0684f95a65ce89ce4,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.534,False,False,False,215efecaf916532052b43f971e9e48a6880072066192c488dda1425da33781b2,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,18300.38405645051,4.429,False,False,False,875054710ab12499009bf97fe4cb64db179dde7f204a6d7c08ec92e8b64bef6b,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,18189.742626500123,4.457,False,False,False,b91e7c800a8768fed53f526970a922c87c218f2ab4f7f43080b0686a86259834,
it__IT.MidClim.SFH-TH.06.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.06.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,20271.247161953008,4.43,False,False,False,8f4a5838ed56fba5b329fbceafeb9c8de2e74ff07e00fa01dd2232368a1d9b2d,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,12883.144031133968,4.489,False,False,False,323562a39cf6663e4e25afa9e4bbd0b69148350908e37f59f411eb6b0e2c33b0,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,11428.346543576936,4.536,False,False,False,1b88b82014096f63ea28e7e5f9b3b83093e7bdc47b190bdebe84f5b9ca827381,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,11894.12033044962,4.451,False,False,False,f04592700670cc5a6ad079e268c6610ac961da510581b9979c89066225615d65,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,14959.55231684166,4.42,False,False,False,3e0dce4eed8321b8c99a443d7966bb6defb3dbc294983a8ba04678c26f076328,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,14794.867896240527,4.67,False,False,False,4e0805280fc72ba1c2d2b44d0924246232e4b6fd66199c4f3b3b269c5d7e833f,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,11317.84102393584,4.761,False,False,False,238b1bca6e52d5cb01d2cddc61a2e286e8dc21b6714599f621323a1a4c3b6606,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,11407.09342784538,4.598,False,False,False,86b7d6fbe46163802e7d11d61e095cd0abca7e069cd30f423b82e8bacadecbc7,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,11307.323057533216,4.564,False,False,False,a9098fea4d3393f90e60615345bfb238269e76cf2bc30b76f929cec5659782ec,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,10174.629027058789,4.592,False,False,False,9ed05d592bc1bbca26e47e064fba4a30ac834aa0354e93e6a7d0600d3d067c95,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,12249.023780652298,4.948,False,False,False,7542719422c08f8d9b3fd054e49f7342b320691bd55b206ae938e1908e5320a3,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.561,False,False,False,5614ede4df5749bb48cf228ed45d8cc495cf2f74eaf0e917fb4cc2675b6fed5f,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,12850.339226105738,4.569,False,False,False,5708df62b8c5c55372a1dfc7710c171d0986c9d40e884660ab5fe4a409e4cbe7,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,13140.935053024219,4.592,False,False,False,c436c0527ca4ede10f7c1c9bfaa53a6020fc91e3526e361f1e64af68d8d96612,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,14757.749579335225,4.544,False,False,False,5fcff35f9567013c1f6214964ddaa40da0fad23bf1a78b94a31d467ba050b6dd,
it__IT.MidClim.SFH-TH.07.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.07.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,10128.978083661083,4.672,False,False,False,9719bc8fcc88099cb7c5533c0d53883e202a3e43529c1964c0d175baec24b094,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,8669.43885645289,4.48,False,False,False,e7e08992121c6065ec22205661fc4115d48ad30064ca5e06c6be4388ad01844b,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,8669.43885645289,4.573,False,False,False,db964bc3b623c6d85f6b4e7c38f5b7ab59463e87120aa42eea5c66da6c964b40,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f000,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,8669.43885645289,4.341,False,False,False,51094f92dbe415dba3882c52ce93a2d9527454a6964c8bf6c090bd33c56e92ef,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,8664.964399791394,4.52,False,False,False,1177ed176db62813316426adeda7b92c630ef2df5f642d599accd5491e4acb68,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,8664.964399791394,4.778,False,False,False,3030d38aff62a9d76e553d8880f030e96e9f1abd3b12cc460f97487daa614d28,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f015,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,8664.964399791394,4.503,False,False,False,d3074a0ef8ade313ac345308733115abe3f845f8466ae198dfeb770353c03f2b,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,8663.90323925477,4.339,False,False,False,c88d53d1cbc652b2bc2f6e597e8c76ce2522b42e96647c68dc705dc548804bbb,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,8663.90323925477,4.368,False,False,False,b600ccd1199f274bd60aef49a552d403436d91f1ce94c31be2e4bf93ce048212,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f030,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,8663.90323925477,4.614,False,False,False,f881e26578ae8c31de6676f6e4165fc577de0194888d49b41dfaf2968b34a619,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,8668.45769314136,4.374,False,False,False,d932a37cb66b7b11076dc31894be39f1918824db400bd0e7e07e0590f5772d5b,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,8668.45769314136,4.087,False,False,False,95c4893105f0c2230107b98875533a6003ae7203c8d961f1b5b7eadc88cc63d6,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f050,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,8668.45769314136,4.119,False,False,False,8b136cda0e0f4043417ffdc8f1620e07407fe10697960fb6bbf8205a4b8773c1,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,8708.595818701975,4.238,False,False,False,cfc402eb8e08b0e80001052fa916b0e894b62767c121b2fcbe2c49bf0c9c6e78,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,8708.595818701975,4.282,False,False,False,0a5e3c2f5efda1490bd33bb9014fe688eee87b8165aa456a117d0b8cf7d6b065,
it__IT.MidClim.SFH-TH.08.Gen.ReEx.001.001__f100,IT.MidClim.SFH-TH.08.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,8708.595818701975,4.176,False,False,False,d935f3b0d57a9bfb0f25938c1b637ed1c956c73fcd9e73a493b1ed0c7861a28d,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f000,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,False,ENGINE_FAILED,1,31,1,None,2.729,False,True,False,14e04f54843491a0181053e8df065ad60966f5f3aeab7a22bcde3b9acdf788b1,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f000,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,24119.968652410233,4.433,False,False,False,4ef03f0427072cb84515da1a45d65617fab44c57a6d6022671830b66a4300bf0,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f000,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,21142.97826596435,4.476,False,False,False,ced472b718dcd696a89577ec606684461682f8f03434b3d68fbb4cb5f2e45faf,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f015,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,26095.49091802182,4.579,False,False,False,3f020cbc1970312e8de4605eb5fba2b3f26fcc786adc15b8c52450d1c2308a16,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f015,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.552,False,False,False,b2d31de6609c2e27bf67af72f32f99339ed6b1647a5364ba678231cf416bd254,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f015,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,21132.205803315806,4.651,False,False,False,2895ea22c525dbeb8fdcb42d6cf9b302729cb3dc21551279fab640385447b852,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f030,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.532,False,False,False,635781a3fe20f5252bd4dd5e04a45f7a73daa56cda615a1130c855a5a2244946,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f030,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,21121.562931246805,4.552,False,False,False,3e497f640d36fa5eedb14369b6aa17bed55634088eec6231d467f01e3f28dd05,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f030,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,24454.778607773846,4.52,False,False,False,59e3f26c106e132acb0cbcf99416a40989ff5a593e307a506f83b45035ffd2f7,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f050,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,26081.618494559312,4.5,False,False,False,454dd372d946dcfa69feb6cad8ba9c6497ed209824507410515a8426a1f3646d,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f050,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,21107.589698302356,4.75,False,False,False,20259fac80178cec2dbfa523e09003c86d5eba05636a24bde5ad06c09ff1074a,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f050,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.526,False,False,False,41f57af371fdf491c865cbf47598daa46e2550c85513b13f14c5652a16dd7b2f,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f100,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,True,COMPLETED,0,0,0,23018.991331475416,4.46,False,False,False,f907d2e088e47ef337c343ba70e0fdac06a6af5d625666e6a036f58ffa19cc0a,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f100,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.535,False,False,False,9fa7e3714b5d8f7b60ee6258b0bd2b7477a3b82fdc8f5e1a6634bf850d1018f9,
it__IT.MidClim.SFH.01.Gen.ReEx.001.001__f100,IT.MidClim.SFH.01.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,21073.696589695715,4.579,False,False,False,91990dea43ff27f0e46690f68d8757e4c6465e3210d2d09c8b553146cd5c69fc,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f000,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,21708.002665360786,4.389,False,False,False,3f85976f5dd99ab2b31d843f22a13ef3fdb6e2eac0b3ea667bd8ee567b53b2b9,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f000,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,19705.14130829254,4.513,False,False,False,a9439ea2a42882b417486633ff4dde46fc1b19adac178ac1accd751fef05c4fe,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f000,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,18539.097192665893,4.46,False,False,False,f5ffca04399756fa5fc81447ea7785eace380afb4d8f856f09b3687c5c66bb8a,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f015,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.649,False,False,False,0fc51c77d1cb35dc1f2ac92d165eb160d2ab116306aaab76e20d5d97906d5643,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f015,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,23276.51237804147,4.779,False,False,False,521bfce8b166a909bd7d67d2ab17156ad206696a62034581bb8979348269c479,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f015,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,20403.086962622652,4.436,False,False,False,b0fd497d47d508d5bd4e3f2668c251b14dc723543908547257f1675048111617,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f030,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,23276.284650936792,4.436,False,False,False,cf8be6f6beade85ba0ee12449654024b7590caf9c1dff0fea0c85287dcaba12c,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f030,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,21730.898509758168,4.435,False,False,False,9ecdcffcfc9ab4cc80309980ff1d68f763c807fd1b572fe587ff00a9d7b2b55b,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f030,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,20792.164056083126,4.444,False,False,False,e1ee0af5b616bb3cfd0a74a593530de6ad5fda3a925ddeb363c77d813911d48d,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f050,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,19703.95275684414,4.377,False,False,False,543a36f0a7ca7dff3d87c89cd7c82f5387cebf5c466bf8b6f048504e11fb9dec,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f050,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,23276.007347861654,4.369,False,False,False,c3a7b1842ae2fd547561725cfaec5f8a3bf29365533ca7af575677eeb6329bae,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f050,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,18537.90828916068,4.452,False,False,False,915db295e4156b7974f02fb5818cc558a94c0377f7d417496844518373699296,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f100,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,False,ENGINE_FAILED,1,31,1,None,2.606,False,True,False,95a19d9e16a1dfe685c5968cb11b65c55cc9caa9ff7934f5a10e73f5266f54eb,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f100,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,True,COMPLETED,0,0,0,23123.089232243976,4.368,False,False,False,891773f4e4903cc172268a53d6ed616a140db69f004a2a8df4e13743e39aad73,
it__IT.MidClim.SFH.02.Gen.ReEx.001.001__f100,IT.MidClim.SFH.02.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.538,False,False,False,4f6f0003733933ef185813e0737dfd220ad76e240e6995c3adbcf56a4b16418a,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f000,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.0,1,ATTEMPTED,True,COMPLETED,0,0,0,19543.845945614572,4.291,False,False,False,3a446d88105472490b4b3d34afaffa1aa47d3e34c858849f3da0d8255a2e601e,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f000,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.0,2,ATTEMPTED,True,COMPLETED,0,0,0,21564.482618223406,4.335,False,False,False,58ffb9d9029bb356dc8824f9dd9a0d38171d062bced5caa03c219a2c0277ab14,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f000,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.0,3,ATTEMPTED,True,COMPLETED,0,0,0,22955.34267300915,4.354,False,False,False,af9553476e697f06e061a48f968a6e205b936f90a34ac46e170046e15a31c7f8,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f015,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.15,1,ATTEMPTED,True,COMPLETED,0,0,0,21200.146687912456,4.256,False,False,False,12dbfad697bcdd0a9d2603597f6e51ff0b569dabb435e49f0c978dfe2c6c17f0,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f015,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.15,2,ATTEMPTED,True,COMPLETED,0,0,0,20237.61520951149,4.497,False,False,False,9ba593cb88c008941c4c2c7d76ee0d845ef3757f3c2fd6a0c0a95ed964ed5017,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f015,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.15,3,ATTEMPTED,True,COMPLETED,0,0,0,20237.61520951149,4.48,False,False,False,e2a38ab3181b7271f1e9e570da91f518383dac2d9e39c561e214cc218940e3db,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f030,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.3,1,ATTEMPTED,True,COMPLETED,0,0,0,21197.401404380827,4.368,False,False,False,0ed27ba3ccf9080c055d43dc1c891562c14c4ee2f49b43504f45a6ad1dd1ab25,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f030,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.3,2,ATTEMPTED,True,COMPLETED,0,0,0,18374.565473146333,4.551,False,False,False,0e97a37faaafc22825e957d937d71dc83a207701415c659b548c2f8b60da6ddd,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f030,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.3,3,ATTEMPTED,True,COMPLETED,0,0,0,23101.236360797666,4.481,False,False,False,d8b6e6bcc85a7ec40cb88b1583fc776f645a5600098eb405a416ecb29e6d20a5,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f050,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.5,1,ATTEMPTED,True,COMPLETED,0,0,0,19535.23918006765,4.598,False,False,False,2f9c665c38c6c0312ad20379e3d6e7d54f1b24e40413c1664169c903a79739b0,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f050,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.5,2,ATTEMPTED,True,COMPLETED,0,0,0,20389.78005485228,4.465,False,False,False,d27b1398b361cd9e0ef732fe063a06e03219f412f7ee6ad4397f989c70c3305f,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f050,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,0.5,3,ATTEMPTED,True,COMPLETED,0,0,0,21194.070037441692,4.408,False,False,False,b78e1a913dd4c297e157db72affd0d65ad37b1c67695a81befac5c738b3b969c,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f100,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,1.0,1,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.614,False,False,False,167a3c60d9546661ff5a7a9e4ef4b3b13f670035832407337471955007b115b9,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f100,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,1.0,2,ATTEMPTED,False,ENGINE_FAILED,1,1,1,None,0.524,False,False,False,3e4949dcbff83a70b990b3813f3d683b3101d2c587df81c025e207f8c90a284b,
it__IT.MidClim.SFH.03.Gen.ReEx.001.001__f100,IT.MidClim.SFH.03.Gen.ReEx.001.001,it,1.0,3,ATTEMPTED,True,COMPLETED,0,0,0,20224.84398975435,4.429,False,False,False,f8f3974667e914f5a7b018fdbc59ac0f53156d2be08be6bbd6663d96019477f4,
