Date/Time,BATIMENT0000000240879467_PART0_F0_DWELLING_0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BATIMENT0000000240879467_PART0_F0_DWELLING_3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly) 
 08/20  01:00:00,0.0,0.0,0.0,0.0 
 08/20  02:00:00,0.0,0.0,0.0,0.0 
 08/20  03:00:00,0.0,0.0,0.0,0.0 
 08/20  04:00:00,0.0,0.0,0.0,0.0 
 08/20  05:00:00,0.0,0.0,0.0,0.0 
 08/20  06:00:00,0.0,0.0,0.0,0.0 
 08/20  07:00:00,0.0,19258.40336534384,0.0,0.0 
 08/20  08:00:00,0.0,3457.569304298886,0.0,0.0 
 08/20  09:00:00,0.0,0.0,0.0,0.0 
 08/20  10:00:00,0.0,0.0,0.0,0.0 
 08/20  11:00:00,0.0,0.0,0.0,0.0 
 08/20  12:00:00,0.0,0.0,0.0,0.0 
 08/20  13:00:00,0.0,0.0,0.0,0.0 
 08/20  14:00:00,0.0,0.0,0.0,0.0 
 08/20  15:00:00,0.0,0.0,0.0,0.0 
 08/20  16:00:00,0.0,0.0,0.0,0.0 
 08/20  17:00:00,0.0,0.0,0.0,0.0 
 08/20  18:00:00,0.0,0.0,0.0,0.0 
 08/20  19:00:00,0.0,0.0,0.0,0.0 
 08/20  20:00:00,0.0,0.0,0.0,0.0 
 08/20  21:00:00,0.0,0.0,0.0,0.0 
 08/20  22:00:00,0.0,0.0,0.0,0.0 
 08/20  23:00:00,0.0,0.0,0.0,0.0 
 08/20  24:00:00,0.0,0.0,0.0,0.0 
 08/21  01:00:00,0.0,0.0,0.0,0.0 
 08/21  02:00:00,0.0,0.0,0.0,0.0 
 08/21  03:00:00,0.0,0.0,0.0,0.0 
 08/21  04:00:00,0.0,0.0,0.0,0.0 
 08/21  05:00:00,0.0,0.0,0.0,0.0 
 08/21  06:00:00,0.0,0.0,0.0,0.0 
 08/21  07:00:00,0.0,0.0,0.0,0.0 
 08/21  08:00:00,0.0,0.0,0.0,0.0 
 08/21  09:00:00,0.0,0.0,0.0,0.0 
 08/21  10:00:00,0.0,0.0,0.0,0.0 
 08/21  11:00:00,0.0,0.0,0.0,0.0 
 08/21  12:00:00,0.0,0.0,0.0,0.0 
 08/21  13:00:00,0.0,0.0,0.0,0.0 
 08/21  14:00:00,0.0,0.0,0.0,0.0 
 08/21  15:00:00,0.0,0.0,0.0,0.0 
 08/21  16:00:00,0.0,0.0,0.0,0.0 
 08/21  17:00:00,0.0,0.0,0.0,0.0 
 08/21  18:00:00,0.0,0.0,0.0,0.0 
 08/21  19:00:00,0.0,0.0,0.0,0.0 
 08/21  20:00:00,0.0,0.0,0.0,0.0 
 08/21  21:00:00,0.0,0.0,0.0,0.0 
 08/21  22:00:00,0.0,0.0,0.0,0.0 
 08/21  23:00:00,0.0,0.0,0.0,0.0 
 08/21  24:00:00,0.0,0.0,0.0,0.0 
 08/22  01:00:00,0.0,0.0,0.0,0.0 
 08/22  02:00:00,0.0,0.0,0.0,0.0 
 08/22  03:00:00,0.0,0.0,0.0,0.0 
 08/22  04:00:00,0.0,0.0,0.0,0.0 
 08/22  05:00:00,0.0,0.0,0.0,0.0 
 08/22  06:00:00,0.0,0.0,0.0,0.0 
 08/22  07:00:00,0.0,0.0,0.0,0.0 
 08/22  08:00:00,0.0,0.0,0.0,0.0 
 08/22  09:00:00,0.0,0.0,0.0,0.0 
 08/22  10:00:00,0.0,0.0,0.0,0.0 
 08/22  11:00:00,0.0,0.0,0.0,0.0 
 08/22  12:00:00,0.0,0.0,0.0,0.0 
 08/22  13:00:00,0.0,0.0,0.0,0.0 
 08/22  14:00:00,0.0,0.0,0.0,0.0 
 08/22  15:00:00,0.0,0.0,0.0,0.0 
 08/22  16:00:00,0.0,0.0,0.0,0.0 
 08/22  17:00:00,0.0,0.0,0.0,0.0 
 08/22  18:00:00,0.0,0.0,0.0,0.0 
 08/22  19:00:00,0.0,0.0,0.0,0.0 
 08/22  20:00:00,0.0,0.0,0.0,0.0 
 08/22  21:00:00,0.0,0.0,0.0,0.0 
 08/22  22:00:00,0.0,0.0,0.0,0.0 
 08/22  23:00:00,0.0,0.0,0.0,0.0 
 08/22  24:00:00,0.0,0.0,0.0,0.0 
 08/23  01:00:00,0.0,0.0,0.0,0.0 
 08/23  02:00:00,0.0,0.0,0.0,0.0 
 08/23  03:00:00,0.0,0.0,0.0,0.0 
 08/23  04:00:00,0.0,0.0,0.0,0.0 
 08/23  05:00:00,0.0,0.0,0.0,0.0 
 08/23  06:00:00,0.0,0.0,0.0,0.0 
 08/23  07:00:00,0.0,0.0,0.0,0.0 
 08/23  08:00:00,0.0,0.0,0.0,0.0 
 08/23  09:00:00,0.0,0.0,0.0,0.0 
 08/23  10:00:00,0.0,0.0,0.0,0.0 
 08/23  11:00:00,0.0,0.0,0.0,0.0 
 08/23  12:00:00,0.0,0.0,0.0,0.0 
 08/23  13:00:00,0.0,0.0,0.0,0.0 
 08/23  14:00:00,0.0,0.0,0.0,0.0 
 08/23  15:00:00,0.0,0.0,0.0,0.0 
 08/23  16:00:00,0.0,0.0,0.0,0.0 
 08/23  17:00:00,0.0,0.0,0.0,0.0 
 08/23  18:00:00,0.0,0.0,0.0,0.0 
 08/23  19:00:00,0.0,0.0,0.0,0.0 
 08/23  20:00:00,0.0,0.0,0.0,0.0 
 08/23  21:00:00,0.0,0.0,0.0,0.0 
 08/23  22:00:00,0.0,0.0,0.0,0.0 
 08/23  23:00:00,0.0,0.0,0.0,0.0 
 08/23  24:00:00,0.0,0.0,0.0,0.0 
 08/24  01:00:00,0.0,0.0,0.0,0.0 
 08/24  02:00:00,0.0,0.0,0.0,0.0 
 08/24  03:00:00,0.0,0.0,0.0,0.0 
 08/24  04:00:00,0.0,0.0,0.0,0.0 
 08/24  05:00:00,0.0,0.0,0.0,0.0 
 08/24  06:00:00,0.0,0.0,0.0,0.0 
 08/24  07:00:00,0.0,0.0,0.0,0.0 
 08/24  08:00:00,0.0,0.0,0.0,0.0 
 08/24  09:00:00,0.0,0.0,0.0,0.0 
 08/24  10:00:00,0.0,0.0,0.0,0.0 
 08/24  11:00:00,0.0,0.0,0.0,0.0 
 08/24  12:00:00,0.0,0.0,0.0,0.0 
 08/24  13:00:00,0.0,0.0,0.0,0.0 
 08/24  14:00:00,0.0,0.0,0.0,0.0 
 08/24  15:00:00,0.0,0.0,0.0,0.0 
 08/24  16:00:00,0.0,0.0,0.0,0.0 
 08/24  17:00:00,0.0,0.0,0.0,0.0 
 08/24  18:00:00,0.0,0.0,0.0,0.0 
 08/24  19:00:00,0.0,0.0,0.0,0.0 
 08/24  20:00:00,0.0,0.0,0.0,0.0 
 08/24  21:00:00,0.0,0.0,0.0,0.0 
 08/24  22:00:00,0.0,0.0,0.0,0.0 
 08/24  23:00:00,0.0,0.0,0.0,0.0 
 08/24  24:00:00,0.0,0.0,0.0,0.0 
 08/25  01:00:00,0.0,0.0,0.0,0.0 
 08/25  02:00:00,0.0,0.0,0.0,0.0 
 08/25  03:00:00,0.0,0.0,0.0,0.0 
 08/25  04:00:00,0.0,0.0,0.0,0.0 
 08/25  05:00:00,0.0,0.0,0.0,0.0 
 08/25  06:00:00,0.0,0.0,0.0,0.0 
 08/25  07:00:00,0.0,0.0,0.0,0.0 
 08/25  08:00:00,0.0,0.0,0.0,0.0 
 08/25  09:00:00,0.0,0.0,0.0,0.0 
 08/25  10:00:00,0.0,0.0,0.0,0.0 
 08/25  11:00:00,0.0,0.0,0.0,0.0 
 08/25  12:00:00,0.0,0.0,0.0,0.0 
 08/25  13:00:00,0.0,0.0,0.0,0.0 
 08/25  14:00:00,0.0,0.0,0.0,0.0 
 08/25  15:00:00,0.0,0.0,0.0,0.0 
 08/25  16:00:00,0.0,0.0,0.0,0.0 
 08/25  17:00:00,0.0,0.0,0.0,0.0 
 08/25  18:00:00,0.0,0.0,0.0,0.0 
 08/25  19:00:00,0.0,0.0,0.0,0.0 
 08/25  20:00:00,0.0,0.0,0.0,0.0 
 08/25  21:00:00,0.0,0.0,0.0,0.0 
 08/25  22:00:00,0.0,0.0,0.0,0.0 
 08/25  23:00:00,0.0,0.0,0.0,0.0 
 08/25  24:00:00,0.0,0.0,0.0,0.0 
 08/26  01:00:00,0.0,0.0,0.0,0.0 
 08/26  02:00:00,0.0,0.0,0.0,0.0 
 08/26  03:00:00,0.0,0.0,0.0,0.0 
 08/26  04:00:00,0.0,0.0,0.0,0.0 
 08/26  05:00:00,0.0,0.0,0.0,0.0 
 08/26  06:00:00,0.0,0.0,0.0,0.0 
 08/26  07:00:00,0.0,0.0,0.0,0.0 
 08/26  08:00:00,0.0,0.0,0.0,0.0 
 08/26  09:00:00,0.0,0.0,0.0,0.0 
 08/26  10:00:00,0.0,0.0,0.0,0.0 
 08/26  11:00:00,83052.10281361834,24684.913377779776,138056.44538738637,183722.1499155516 
 08/26  12:00:00,387989.5564019876,272914.69444280217,442793.54878787405,549454.3104721947 
 08/26  13:00:00,620757.3902174587,472179.6212163117,676961.8075681932,821108.4509224417 
 08/26  14:00:00,326809.0831142941,252807.40639857214,353233.5115088507,426476.9099168851 
 08/26  15:00:00,0.0,0.0,0.0,0.0 
 08/26  16:00:00,0.0,0.0,0.0,0.0 
 08/26  17:00:00,0.0,0.0,0.0,0.0 
 08/26  18:00:00,0.0,0.0,0.0,0.0 
 08/26  19:00:00,0.0,0.0,0.0,0.0 
 08/26  20:00:00,0.0,6177.937611693051,0.0,0.0 
 08/26  21:00:00,0.0,63088.860667894915,0.0,0.0 
 08/26  22:00:00,206401.89659920253,390115.24536927196,400585.8448427214,265862.6077178782 
 08/26  23:00:00,330454.79725467885,466545.3754583413,509290.61039866507,414006.68139160995 
 08/26  24:00:00,555505.2384182865,626150.5114177492,718404.9941374658,680182.1665306158 
 08/27  01:00:00,824790.0823903013,822267.1902195207,971832.7010334055,1006171.5391202113 
 08/27  02:00:00,1107692.9989036138,1030279.78399034,1239511.6674147856,1351234.3234957925 
 08/27  03:00:00,1382440.7779874203,1233756.062334469,1500751.7747390047,1687395.02345983 
 08/27  04:00:00,1625157.4506583386,1413381.1566554578,1731198.2725223145,1984779.2522060494 
 08/27  05:00:00,1787878.2663060364,1541296.8872953854,1882782.6765373503,2170800.010825417 
 08/27  06:00:00,1929337.9718281222,1702255.7303141062,2015409.978781749,2268087.9379179655 
 08/27  07:00:00,1898921.3279981632,1669071.557386095,1974378.9678896107,2230068.1895161625 
 08/27  08:00:00,1778864.0369653495,1577639.87161752,1846440.2299197065,2077695.2177238623 
 08/27  09:00:00,1595393.1931204754,1455455.7035658876,1656435.563601485,1833384.684991772 
 08/27  10:00:00,1410550.022588623,1346814.8776130592,1467635.6792676386,1577247.9282635164 
 08/27  11:00:00,1121630.0163593348,1186299.8246149262,1170558.3391189687,1169262.6925387718 
 08/27  12:00:00,735127.9018265485,921782.6250002378,772001.4617094907,657913.9733219581 
 08/27  13:00:00,184683.14243759448,529171.0808069486,225591.98759886023,53446.90761592137 
 08/27  14:00:00,0.0,317369.9799040951,9621.091511819031,0.0 
 08/27  15:00:00,0.0,214903.36852622242,0.0,0.0 
 08/27  16:00:00,0.0,226953.44160469252,0.0,0.0 
 08/27  17:00:00,8624.478715004261,268739.57027331163,25690.181073226635,0.0 
 08/27  18:00:00,69116.8628402411,292103.4933718988,98338.032992827,0.0 
 08/27  19:00:00,143255.103946702,360805.9815469591,216028.22389831019,32781.061250661514 
 08/27  20:00:00,473485.9649423997,570794.160659432,533675.4034515112,417659.5970564743 
 08/27  21:00:00,758833.4060322637,761987.255576667,792343.5591154885,756143.3454839716 
 08/27  22:00:00,1005245.3871053848,955196.6574303977,1038865.5636837169,1061982.2334418758 
 08/27  23:00:00,1226765.395693588,1124782.5336135626,1256596.5155971423,1338877.5430124935 
 08/27  24:00:00,1510008.9256402687,1370230.171993651,1542024.3767835095,1663363.0587357527 
 08/28  01:00:00,1755936.424708581,1587834.8483207668,1789660.948264914,1939241.2988677593 
 08/28  02:00:00,1773230.8747443613,1578465.0983850113,1804874.6468279785,1990187.814852325 
 08/28  03:00:00,1740252.7594768805,1524847.7408210007,1770284.7944347365,1985126.9706086472 
 08/28  04:00:00,1762123.9022826795,1535176.5552348446,1791861.1227405397,2021882.3559742854 
 08/28  05:00:00,1815349.5428267415,1572600.7428261733,1845073.7884313844,2094504.5779908122 
 08/28  06:00:00,1956993.994828304,1684119.3809659523,1987706.2515164446,2271914.6175362873 
 08/28  07:00:00,2124824.711432536,1820195.9671149028,2157132.1215782017,2479090.293975404 
 08/28  08:00:00,2200625.3082107184,1899538.5160506153,2233638.420424777,2562120.7974685603 
 08/28  09:00:00,2190099.4854691387,1934642.8652568492,2221484.554277118,2521769.2649957333 
 08/28  10:00:00,1959026.090819955,1830247.6497769663,1963889.8068199377,2161213.169915854 
 08/28  11:00:00,1533739.0082197308,1574765.4126219403,1484906.9330242986,1532676.96963722 
 08/28  12:00:00,1115348.4585125167,1287329.142935947,1089385.7709553826,1013059.7741568873 
 08/28  13:00:00,800838.6424413857,1060235.5634244978,819819.5949895701,665854.5194765852 
 08/28  14:00:00,107778.58961129532,562822.4646570157,201718.46844909672,43895.868824689744 
 08/28  15:00:00,0.0,299130.7325813588,0.0,0.0 
 08/28  16:00:00,0.0,196759.3911235071,0.0,0.0 
 08/28  17:00:00,0.0,160862.56901848502,0.0,0.0 
 08/28  18:00:00,0.0,516905.0450271659,317698.7273884943,0.0 
 08/28  19:00:00,0.0,947739.8393208757,949166.3942914588,158542.0353835025 
 08/28  20:00:00,798766.6857218308,1388071.5603179291,1566420.5752864305,1216948.7809356283 
 08/28  21:00:00,1455800.3991350983,1654989.9883441413,1910298.9411677844,1801440.0522824088 
 08/28  22:00:00,1894597.6052428184,1970876.1600580805,2291608.1540320087,2296205.656215912 
 08/28  23:00:00,2253082.6354525723,2226307.1310265213,2597654.029506079,2696535.337606778 
 08/28  24:00:00,2679151.803503611,2540598.5983136976,2979043.1484797085,3184387.440278357 
 08/29  01:00:00,3156463.333629975,2915764.5755549083,3419685.784779876,3720425.713476031 
 08/29  02:00:00,3380436.1449271617,3072295.6558394455,3609622.190109873,3973193.869568775 
 08/29  03:00:00,3360720.6308760825,3005713.7430533064,3557237.134032007,3969282.429449997 
 08/29  04:00:00,3247978.137433675,2857546.4853476863,3416036.8675999236,3867654.3661619853 
 08/29  05:00:00,3252810.233755325,2826370.709331577,3398760.3742178828,3887776.9076273805 
 08/29  06:00:00,3505644.911367067,3030888.6258121394,3636365.940911479,4170591.753590405 
 08/29  07:00:00,3740071.1709772088,3230846.994689092,3860048.6422422444,4429193.648923643 
 08/29  08:00:00,3522280.975166018,3116642.4225638937,3567682.932089151,4074267.406701421 
 08/29  09:00:00,2735085.251442415,2574170.9376966413,2417616.098161691,2715959.6405285425 
 08/29  10:00:00,1898410.7126366051,1970067.2670727768,1330717.1407419534,1372351.7666210127 
 08/29  11:00:00,1136791.0129659125,1393637.6016364614,534339.1756101563,421250.38093367335 
 08/29  12:00:00,504589.7043588332,914482.7929639539,46128.547448199606,0.0 
 08/29  13:00:00,145847.79396494015,698152.4619317617,64925.48621557653,0.0 
 08/29  14:00:00,0.0,371370.32633749116,0.0,0.0 
 08/29  15:00:00,0.0,222000.21554201635,0.0,0.0 
 08/29  16:00:00,0.0,240284.78054287884,0.0,0.0 
 08/29  17:00:00,0.0,345107.39606156317,31779.20210505508,0.0 
 08/29  18:00:00,0.0,547334.2241216538,292019.0691659892,0.0 
 08/29  19:00:00,0.0,866836.5001370695,728924.026486728,2560.397015832859 
 08/29  20:00:00,652018.4852753489,1510289.4355536296,1489894.09488751,772171.8544461284 
 08/29  21:00:00,1452857.9486468113,2094299.9245246782,2229613.354421692,1704604.8361874653 
 08/29  22:00:00,1976725.5400867458,2446093.0686733765,2668321.0600618357,2306518.8075604998 
 08/29  23:00:00,2104532.3690678286,2433625.2466550567,2695533.4593933737,2462589.3942362014 
 08/29  24:00:00,2285371.27481727,2485633.9788320074,2787592.6728720693,2671210.6417954667 
 08/30  01:00:00,2558733.1895905836,2640815.9992337776,2987501.1021974073,2977301.4241582574 
 08/30  02:00:00,3071590.96342893,3009821.4899708605,3441941.809443133,3568554.6513008964 
 08/30  03:00:00,3675857.640904523,3462665.480844906,3999679.599261841,4274661.089614089 
 08/30  04:00:00,4059260.507713794,3735228.638947716,4340852.661041132,4724043.3865648145 
 08/30  05:00:00,4348675.557791196,3938437.954081594,4593595.162586963,5060065.942557311 
 08/30  06:00:00,4481163.18018531,4021922.0541643184,4694837.855825231,5206092.6492357645 
 08/30  07:00:00,4595416.520756024,4103247.2658961606,4782519.466782672,5325254.925284361 
 08/30  08:00:00,4197238.470726441,3808791.6409338126,4351695.932790868,4814129.632576564 
 08/30  09:00:00,3362477.4999584784,3239892.5976993893,3234288.1114782537,3465646.1197743076 
 08/30  10:00:00,2403744.810772709,2541021.6025312357,1699249.5354716047,1678276.7766103824 
 08/30  11:00:00,1345075.8245154906,1704542.9032026024,574974.5936197233,372768.89667758776 
 08/30  12:00:00,516056.983938671,1071709.3518286464,10037.565269576226,0.0 
 08/30  13:00:00,39322.809945835616,645388.2739145608,0.0,0.0 
 08/30  14:00:00,0.0,283621.02237379947,0.0,0.0 
 08/30  15:00:00,0.0,287858.4281533924,0.0,0.0 
 08/30  16:00:00,0.0,222936.14224778648,0.0,0.0 
 08/30  17:00:00,0.0,21591.9845588749,0.0,0.0 
 08/30  18:00:00,0.0,75840.73394563056,0.0,0.0 
 08/30  19:00:00,0.0,209001.993984107,0.0,0.0 
 08/30  20:00:00,70958.12696593312,794554.67495564,479717.0837950633,13254.302305565945 
 08/30  21:00:00,518769.54272554215,1232469.4411617029,1057366.2609071485,390089.2319096955 
 08/30  22:00:00,829959.6427421044,1395656.6358299751,1329530.2461986765,814697.8733413045 
 08/30  23:00:00,955801.143686567,1388354.1364263482,1398827.910532664,995189.3855411154 
 08/30  24:00:00,1204306.8358902968,1501166.4135079496,1590280.6222730833,1314504.9767455747 
 08/31  01:00:00,1684820.665714816,1852900.8810374243,2024458.161158823,1870799.147789615 
 08/31  02:00:00,2040011.8251725035,2105003.2984915827,2335311.842667779,2280659.201742036 
 08/31  03:00:00,2406602.5989710526,2391581.4570768657,2662383.245509787,2681645.077601609 
 08/31  04:00:00,2872750.3021799265,2760968.2636993434,3097221.504116274,3211210.616062785 
 08/31  05:00:00,3457225.4530913513,3201343.8935272386,3658912.0036833193,3925917.2187764673 
 08/31  06:00:00,3748875.5814639945,3421656.4900068576,3930242.9596912786,4270253.695421252 
 08/31  07:00:00,3954343.247065034,3606031.1676143645,4127537.078763874,4488437.407364013 
 08/31  08:00:00,3589077.764158303,3362963.892595707,3712381.5926341475,3980601.813484149 
 08/31  09:00:00,2330060.1260674456,2421417.0661935685,2164872.4129147297,2161475.5671667936 
 08/31  10:00:00,1208995.8509560674,1532159.4654662646,618266.8739075041,412370.1486515551 
 08/31  11:00:00,339846.8705719457,824897.1858314117,13569.092775711762,0.0 
 08/31  12:00:00,0.0,154292.79304331212,0.0,0.0 
 08/31  13:00:00,0.0,0.0,0.0,0.0 
 08/31  14:00:00,0.0,0.0,0.0,0.0 
 08/31  15:00:00,0.0,0.0,0.0,0.0 
 08/31  16:00:00,0.0,0.0,0.0,0.0 
 08/31  17:00:00,0.0,0.0,0.0,0.0 
 08/31  18:00:00,0.0,0.0,0.0,0.0 
 08/31  19:00:00,0.0,0.0,0.0,0.0 
 08/31  20:00:00,0.0,0.0,0.0,0.0 
 08/31  21:00:00,0.0,0.0,0.0,0.0 
 08/31  22:00:00,0.0,54585.59255967794,37001.50975195466,0.0 
 08/31  23:00:00,0.0,665979.0337312048,684226.4350326273,19475.702478064344 
 08/31  24:00:00,320602.3570988055,1217664.3229253655,1230159.1519193307,407522.1132065614 
 09/01  01:00:00,912583.5049121357,1622965.4917517942,1655840.9199134095,1005913.0731689708 
 09/01  02:00:00,1513668.1428818349,2062222.3732874263,2172443.4499177015,1669928.3059719 
 09/01  03:00:00,2222697.6555862706,2612059.8152322737,2847133.80039288,2496900.663812707 
 09/01  04:00:00,3117120.6695798524,3297548.877632792,3687808.703725898,3545684.6461390825 
 09/01  05:00:00,3757835.1835681708,3774813.421786536,4263679.577149187,4281727.838125918 
 09/01  06:00:00,4069973.7598191695,3965007.901323737,4507628.269299751,4645590.688361002 
 09/01  07:00:00,4294056.28132277,4101678.396534046,4671113.61056507,4898540.012072642 
 09/01  08:00:00,3973417.0537841045,3914630.951491661,4176259.526897846,4334462.169365717 
 09/01  09:00:00,2766353.1259574336,3011029.2440493763,2297454.5771565475,2195890.178268276 
 09/01  10:00:00,1317507.890276417,1742152.299477827,210572.15546279878,118472.23794646343 
 09/01  11:00:00,145972.43636332644,542934.6716072065,0.0,0.0 
 09/01  12:00:00,0.0,0.0,0.0,0.0 
 09/01  13:00:00,0.0,0.0,0.0,0.0 
 09/01  14:00:00,0.0,0.0,0.0,0.0 
 09/01  15:00:00,0.0,0.0,0.0,0.0 
 09/01  16:00:00,0.0,0.0,0.0,0.0 
 09/01  17:00:00,0.0,0.0,0.0,0.0 
 09/01  18:00:00,0.0,0.0,0.0,0.0 
 09/01  19:00:00,0.0,0.0,0.0,0.0 
 09/01  20:00:00,0.0,0.0,0.0,0.0 
 09/01  21:00:00,0.0,0.0,0.0,0.0 
 09/01  22:00:00,0.0,0.0,0.0,0.0 
 09/01  23:00:00,0.0,171032.5057396283,15725.18708546086,0.0 
 09/01  24:00:00,0.0,466449.7446289432,261000.76605471442,0.0 
 09/02  01:00:00,20253.17603217882,654287.1720342587,532534.3427453678,0.0 
 09/02  02:00:00,458327.1029652547,1003384.888124529,925813.3262133376,284517.2687718696 
 09/02  03:00:00,961188.6392560421,1365221.7963236948,1357005.900169241,900188.2237141221 
 09/02  04:00:00,1057963.5099802443,1395256.8980818635,1432901.6369624631,1076359.1466603703 
 09/02  05:00:00,1059237.3170896182,1326764.7743752613,1395482.3419418156,1099171.1576850463 
 09/02  06:00:00,1010161.3869905906,1202001.164385541,1299100.6178718938,1081753.1434028668 
 09/02  07:00:00,1240349.6467601375,1354439.5523356034,1492038.5833764009,1358462.7039302238 
 09/02  08:00:00,1685011.7380937687,1833011.7451270504,1706333.7057922543,1624272.1206840284 
 09/02  09:00:00,1055380.141185572,1365572.089730839,350582.1878556352,306417.5195582859 
 09/02  10:00:00,79449.25371170868,249828.94704947429,0.0,0.0 
 09/02  11:00:00,0.0,0.0,0.0,0.0 
 09/02  12:00:00,0.0,0.0,0.0,0.0 
 09/02  13:00:00,0.0,0.0,0.0,0.0 
 09/02  14:00:00,0.0,0.0,0.0,0.0 
 09/02  15:00:00,0.0,0.0,0.0,0.0 
 09/02  16:00:00,0.0,0.0,0.0,0.0 
 09/02  17:00:00,0.0,0.0,0.0,0.0 
 09/02  18:00:00,0.0,0.0,0.0,0.0 
 09/02  19:00:00,0.0,0.0,0.0,0.0 
 09/02  20:00:00,0.0,0.0,0.0,0.0 
 09/02  21:00:00,0.0,0.0,0.0,0.0 
 09/02  22:00:00,0.0,0.0,0.0,0.0 
 09/02  23:00:00,0.0,0.0,0.0,0.0 
 09/02  24:00:00,0.0,0.0,0.0,0.0 
 09/03  01:00:00,0.0,0.0,0.0,0.0 
 09/03  02:00:00,0.0,202823.20030449374,175349.35642987295,0.0 
 09/03  03:00:00,382500.1932921441,957229.9493929958,1018610.3909694573,401479.20541893836 
 09/03  04:00:00,1602722.0326892638,1919287.3278625845,2105819.17950666,1746638.0789170624 
 09/03  05:00:00,2473969.232029235,2634402.8778639883,2900323.1757310517,2728994.97676664 
 09/03  06:00:00,2982795.9278566707,3062282.3745829607,3401724.679960129,3308968.701475554 
 09/03  07:00:00,3442625.7628825465,3433730.5528074037,3826814.5541777806,3823929.0078218067 
 09/03  08:00:00,3160315.5386776254,3256313.7456863387,3259717.181119049,3263827.132001876 
 09/03  09:00:00,1704885.5713081807,2066806.2507589809,867369.5190105493,781079.8704703965 
 09/03  10:00:00,152272.1582978835,367923.46686880785,0.0,0.0 
 09/03  11:00:00,0.0,0.0,0.0,0.0 
 09/03  12:00:00,0.0,0.0,0.0,0.0 
 09/03  13:00:00,0.0,0.0,0.0,0.0 
 09/03  14:00:00,0.0,0.0,0.0,0.0 
 09/03  15:00:00,0.0,0.0,0.0,0.0 
 09/03  16:00:00,0.0,0.0,0.0,0.0 
 09/03  17:00:00,0.0,0.0,0.0,0.0 
 09/03  18:00:00,0.0,0.0,0.0,0.0 
 09/03  19:00:00,0.0,0.0,0.0,0.0 
 09/03  20:00:00,0.0,0.0,0.0,0.0 
 09/03  21:00:00,0.0,0.0,0.0,0.0 
 09/03  22:00:00,0.0,0.0,0.0,0.0 
 09/03  23:00:00,0.0,0.0,0.0,0.0 
 09/03  24:00:00,0.0,0.0,0.0,0.0 
 09/04  01:00:00,0.0,0.0,0.0,0.0 
 09/04  02:00:00,0.0,16029.850341725978,0.0,0.0 
 09/04  03:00:00,33639.621241812354,649902.6570352387,556155.8949723477,4531.647735223304 
 09/04  04:00:00,745240.5560813447,1346151.3633174167,1384102.5127851907,680753.0914627216 
 09/04  05:00:00,1520413.599242951,1859751.3497846213,2017284.8118694113,1585447.930254864 
 09/04  06:00:00,2028545.1751944702,2187420.78990887,2398197.1789772483,2174488.261083933 
 09/04  07:00:00,2038604.78213255,2164731.3634915757,2368338.4450805667,2212616.7122004745 
 09/04  08:00:00,1471130.3572511915,1697320.258511387,1557546.19272201,1406837.7807055057 
 09/04  09:00:00,278899.9817003347,556394.451739839,58093.911350011695,45755.5392536433 
 09/04  10:00:00,0.0,0.0,0.0,0.0 
 09/04  11:00:00,0.0,0.0,0.0,0.0 
 09/04  12:00:00,0.0,0.0,0.0,0.0 
 09/04  13:00:00,0.0,0.0,0.0,0.0 
 09/04  14:00:00,0.0,0.0,0.0,0.0 
 09/04  15:00:00,0.0,0.0,0.0,0.0 
 09/04  16:00:00,0.0,0.0,0.0,0.0 
 09/04  17:00:00,0.0,0.0,0.0,0.0 
 09/04  18:00:00,0.0,0.0,0.0,0.0 
 09/04  19:00:00,0.0,0.0,0.0,0.0 
 09/04  20:00:00,0.0,0.0,0.0,0.0 
 09/04  21:00:00,0.0,0.0,0.0,0.0 
 09/04  22:00:00,0.0,0.0,0.0,0.0 
 09/04  23:00:00,0.0,0.0,0.0,0.0 
 09/04  24:00:00,0.0,0.0,0.0,0.0 
 09/05  01:00:00,0.0,0.0,0.0,0.0 
 09/05  02:00:00,0.0,0.0,0.0,0.0 
 09/05  03:00:00,0.0,0.0,0.0,0.0 
 09/05  04:00:00,0.0,109956.21597685169,22877.198510543898,0.0 
 09/05  05:00:00,4288.038249064993,478231.11348045326,362967.99369087064,0.0 
 09/05  06:00:00,330148.15581478947,800050.1877760384,762029.1467862288,160863.79413864308 
 09/05  07:00:00,831787.4541230467,1151563.9522979218,1164504.0818376942,731077.3009939288 
 09/05  08:00:00,850559.6721481463,1200047.978857304,948258.5067843369,621691.3100545792 
 09/05  09:00:00,136212.22349638867,460866.87462038634,11360.970333210571,0.0 
 09/05  10:00:00,0.0,0.0,0.0,0.0 
 09/05  11:00:00,0.0,0.0,0.0,0.0 
 09/05  12:00:00,0.0,0.0,0.0,0.0 
 09/05  13:00:00,0.0,0.0,0.0,0.0 
 09/05  14:00:00,0.0,0.0,0.0,0.0 
