file,line,task_id,title,completed_date,verdict,file_level_detail,symbol_level_detail,pending_note,corrected_verdict,correction_note
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,362,T03,Rewrite assign_hvac → PTAC,2026-06-22,PRESENT,openubem/idf/hvac.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,368,T04,Add HVAC end-use meters to outputs.py,2026-06-22,PRESENT,openubem/idf/outputs.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,374,T05,Rewire parser _EUI_VARS → metered HVAC,2026-06-22,PRESENT,openubem/results/parser.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,380,T06,Update/add tests; local E+ smoke,2026-06-22,MOVED,tests/test_hvac.py=PRESENT(in `git ls-files` at HEAD) || tests/test_idf_builder.py=PRESENT(in `git ls-files` at HEAD) || tests/test_parser_hvac_metered.py=PRESENT(in `git ls-files` at HEAD),"IDEALLOADSAIRSYSTEM@tests/test_idf_builder.py=MOVED(git log --all -S""IDEALLOADSAIRSYSTEM"" -- ""tests/test_idf_builder.py"" -> 62e5968 feat: implement Step 3 geometry processing, EnergyPlus IDF builder, and testing pipelines) || PTAC@tests/test_idf_builder.py=PRESENT(found in HEAD content of tests/test_idf_builder.py)",,MOVED,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,386,T07a,Local preflight + taste-test,2026-06-22,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,418,T07r,local fetch/aggregate recovery (no resim),2026-06-24,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,424,T-fans,surface `fans_eui_kwh_m2` in Step-5 output (authorized §3.3 ruling),2026-06-24,PRESENT,openubem/results/aggregator.py=PRESENT(in `git ls-files` at HEAD) || tests/test_results_aggregator.py=PRESENT(in `git ls-files` at HEAD),_STEP5_COLS@openubem/results/aggregator.py=PRESENT(found in HEAD content of openubem/results/aggregator.py) || fans_eui_kwh_m2@openubem/results/aggregator.py=PRESENT(found in HEAD content of openubem/results/aggregator.py) || total_eui_kwh_m2@openubem/results/aggregator.py=PRESENT(found in HEAD content of openubem/results/aggregator.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,431,T08,Fan out remaining 11 cells,2026-06-25,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,437,T09,Aggregate Phase-D (all 12 cells),2026-06-25,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,448,T10,City-anchor re-score on Phase-D,2026-06-25,PRESENT,scripts/validation/phaseD_city_rescore.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,454,T11,National CBECS re-score on Phase-D,2026-06-25,PRESENT,scripts/validation/phaseD_national_cbecs_rescore.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,460,T12,Findings memo,2026-06-25,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,471,T13,Apply V16 reconstruction to Phase-D + re-score,2026-06-25,PRESENT,scripts/validation/phaseD_reconstruct_rescore.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,477,T14,Findings memo (data only),2026-06-25,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,495,T15,Comprehensive heating-setpoint-schedule audit,2026-06-25,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,539,T16,Correct defective heating schedules + local smoke,2026-06-25,PRESENT,openubem/data/schedules/doe_schedules.json=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,635,T17-H1,Serial IDF prep (n_jobs=1),2026-06-25,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,640,T17-H2,Skip-if-remote-done / resumable fetch,2026-06-25,PRESENT,scripts/validation/v12_cell_pipeline.py=PRESENT(in `git ls-files` at HEAD),_remote_results_complete@scripts/validation/v12_cell_pipeline.py=PRESENT(found in HEAD content of scripts/validation/v12_cell_pipeline.py) || run_cell@scripts/validation/v12_cell_pipeline.py=PRESENT(found in HEAD content of scripts/validation/v12_cell_pipeline.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,645,T17-H3,Orchestrator backstop (manager-owned scratchpad ps1),2026-06-25,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_phaseD_real_hvac_resim.md,665,T18,Re-score phaseD2 + side-by-side,2026-06-26,PRESENT,scripts/validation/phaseD_city_rescore.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_regional_service_load_fractions.md,105,T01,Derive per-division end-use fractions,2026-06-26,PRESENT,scripts/validation/cbecs_regional_enduse_fractions.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/service_loads/enduse_fractions_regional.json=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_regional_service_load_fractions.md,111,T02,Derivation audit memo,2026-06-26,PRESENT,scripts/validation/cbecs_regional_enduse_fractions.py=PRESENT(in `git ls-files` at HEAD) || openubem/data/service_loads/enduse_fractions_regional.json=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_regional_service_load_fractions.md,145,T03,Region-aware reconstruction (backward-compatible),2026-06-26,PRESENT,openubem/results/service_loads.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_regional_service_load_fractions.md,151,T04,Tests,2026-06-26,PRESENT,tests/test_regional_service_loads.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_regional_service_load_fractions.md,157,T05,Re-score phaseD2: national vs regional,2026-06-26,PRESENT,scripts/validation/phaseD_regional_reconstruct_rescore.py=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/phaseD_realHVAC/PLAN_regional_service_load_fractions.md,163,T06,Findings memo,2026-06-26,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_basis_diagnostic.md,157,T01,Harness scaffold + identity-reproduces-V19 gate,2026-06-21,PRESENT,scripts/validation/v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD) || tests/test_v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD),_load_base@scripts/validation/v19_basis_diagnostic.py=PRESENT(found in HEAD content of scripts/validation/v19_basis_diagnostic.py) || __main__@scripts/validation/v19_basis_diagnostic.py=PRESENT(found in HEAD content of scripts/validation/v19_basis_diagnostic.py) || TestIdentityReproducesV19@tests/test_v19_basis_diagnostic.py=PRESENT(found in HEAD content of tests/test_v19_basis_diagnostic.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_basis_diagnostic.md,163,T02,Basis transform function,2026-06-21,PRESENT,scripts/validation/v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD) || tests/test_v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD),apply_basis_to_frame@scripts/validation/v19_basis_diagnostic.py=PRESENT(found in HEAD content of scripts/validation/v19_basis_diagnostic.py) || TestApplyBasisToFrame@tests/test_v19_basis_diagnostic.py=PRESENT(found in HEAD content of tests/test_v19_basis_diagnostic.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_basis_diagnostic.md,169,T03,Single-combo scorer,2026-06-21,PRESENT,scripts/validation/v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD) || tests/test_v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD),score_combo@scripts/validation/v19_basis_diagnostic.py=PRESENT(found in HEAD content of scripts/validation/v19_basis_diagnostic.py) || TestScoreCombo@tests/test_v19_basis_diagnostic.py=PRESENT(found in HEAD content of tests/test_v19_basis_diagnostic.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_basis_diagnostic.md,175,T04,Run the full grid,2026-06-21,PRESENT,scripts/validation/v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD) || tests/test_v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD),run_grid@scripts/validation/v19_basis_diagnostic.py=PRESENT(found in HEAD content of scripts/validation/v19_basis_diagnostic.py) || _identity_present@scripts/validation/v19_basis_diagnostic.py=PRESENT(found in HEAD content of scripts/validation/v19_basis_diagnostic.py) || TestRunGrid@tests/test_v19_basis_diagnostic.py=PRESENT(found in HEAD content of tests/test_v19_basis_diagnostic.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_basis_diagnostic.md,181,T05,Coherence analysis,2026-06-21,PRESENT,scripts/validation/v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD) || tests/test_v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD),compute_coherence@scripts/validation/v19_basis_diagnostic.py=PRESENT(found in HEAD content of scripts/validation/v19_basis_diagnostic.py) || TestCoherence@tests/test_v19_basis_diagnostic.py=PRESENT(found in HEAD content of tests/test_v19_basis_diagnostic.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_basis_diagnostic.md,187,T06,Findings memo,2026-06-21,PRESENT,scripts/validation/v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD) || tests/test_v19_basis_diagnostic.py=PRESENT(in `git ls-files` at HEAD),write_findings@scripts/validation/v19_basis_diagnostic.py=PRESENT(found in HEAD content of scripts/validation/v19_basis_diagnostic.py) || _LOAD_SCALING_CAVEAT@scripts/validation/v19_basis_diagnostic.py=PRESENT(found in HEAD content of scripts/validation/v19_basis_diagnostic.py) || TestFindingsFile@tests/test_v19_basis_diagnostic.py=PRESENT(found in HEAD content of tests/test_v19_basis_diagnostic.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_national_cbecs_rescore.md,192,T01,Harness scaffold + per-region success-filtered base + identity correctness gate,2026-06-21,PRESENT,scripts/validation/v19_national_cbecs_rescore.py=PRESENT(in `git ls-files` at HEAD),load_base@scripts/validation/v19_national_cbecs_rescore.py=PRESENT(found in HEAD content of scripts/validation/v19_national_cbecs_rescore.py) || load_region_refs@scripts/validation/v19_national_cbecs_rescore.py=PRESENT(found in HEAD content of scripts/validation/v19_national_cbecs_rescore.py) || score_region@scripts/validation/v19_national_cbecs_rescore.py=PRESENT(found in HEAD content of scripts/validation/v19_national_cbecs_rescore.py) || _CITY_REGION@scripts/validation/v19_national_cbecs_rescore.py=PRESENT(found in HEAD content of scripts/validation/v19_national_cbecs_rescore.py) || _REGIONS@scripts/validation/v19_national_cbecs_rescore.py=PRESENT(found in HEAD content of scripts/validation/v19_national_cbecs_rescore.py) || _SUCCESS_STATUSES@scripts/validation/v19_national_cbecs_rescore.py=PRESENT(found in HEAD content of scripts/validation/v19_national_cbecs_rescore.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_national_cbecs_rescore.md,198,T02,Single-combo national scorer,2026-06-21,PRESENT,scripts/validation/v19_national_cbecs_rescore.py=PRESENT(in `git ls-files` at HEAD),score_combo_national@scripts/validation/v19_national_cbecs_rescore.py=PRESENT(found in HEAD content of scripts/validation/v19_national_cbecs_rescore.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_national_cbecs_rescore.md,204,T03,Run the full 120-grid,2026-06-21,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_national_cbecs_rescore.md,210,T04,Cross-reference: national behavior of city-anchor-winning combos,2026-06-21,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_national_cbecs_rescore.md,216,T05,Findings memo (data only) + self-check,2026-06-21,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_national_cbecs_rescore.md,222,T06,Reconstruction-ON combo scorer,2026-06-21,PRESENT,scripts/validation/v19_national_cbecs_rescore.py=PRESENT(in `git ls-files` at HEAD),score_combo_national_recon@scripts/validation/v19_national_cbecs_rescore.py=PRESENT(found in HEAD content of scripts/validation/v19_national_cbecs_rescore.py),,PRESENT,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_national_cbecs_rescore.md,228,T07,Run the reconstruction-ON 120-grid,2026-06-21,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/SETUP/phaseC_combinedResim/v19_validation/PLAN_v19_national_cbecs_rescore.md,234,T08,Reconstructed cross-reference + findings (data only),2026-06-21,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1085,PLAN-REVIEW,manager audit pass against real artifacts,2026-07-02,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1105,T01,Port `collect_geometry` into a standalone `openubem/viz/geometry_extract.py` + add stable per-surface IDs,2026-07-02,PRESENT,openubem/viz/__init__.py=PRESENT(in `git ls-files` at HEAD) || openubem/viz/geometry_extract.py=PRESENT(in `git ls-files` at HEAD) || tests/test_viz_geometry_extract.py=PRESENT(in `git ls-files` at HEAD),collect_geometry@openubem/viz/geometry_extract.py=PRESENT(found in HEAD content of openubem/viz/geometry_extract.py) || parse_idf@openubem/viz/geometry_extract.py=PRESENT(found in HEAD content of openubem/viz/geometry_extract.py),,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1114,T02,Pilot spike: real neighbourhood IDF set -> CityJSON -> browser load,2026-07-02,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1126,CP-0-AUDIT,manager audit + greenlight,2026-07-02,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1137,T03,`cityjson_emitter.py`: neighbourhood IDFs → one `.city.json` (LOD-N + LOD-B),2026-07-02,PRESENT,openubem/viz/cityjson_emitter.py=PRESENT(in `git ls-files` at HEAD) || tests/test_viz_cityjson_emitter.py=PRESENT(in `git ls-files` at HEAD),build_cityjson@openubem/viz/cityjson_emitter.py=PRESENT(found in HEAD content of openubem/viz/cityjson_emitter.py) || footprint_centroids_utm@openubem/viz/cityjson_emitter.py=PRESENT(found in HEAD content of openubem/viz/cityjson_emitter.py) || _window_parent_map@openubem/viz/cityjson_emitter.py=PRESENT(found in HEAD content of openubem/viz/cityjson_emitter.py),,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1148,T04,`geojson_context.py`: extruded-footprint LOD-0 placeholders,2026-07-02,PRESENT,openubem/viz/geojson_context.py=PRESENT(in `git ls-files` at HEAD),build_context_geojson@openubem/viz/geojson_context.py=PRESENT(found in HEAD content of openubem/viz/geojson_context.py) || _height_m@openubem/viz/geojson_context.py=PRESENT(found in HEAD content of openubem/viz/geojson_context.py) || _footprint_to_scene@openubem/viz/geojson_context.py=PRESENT(found in HEAD content of openubem/viz/geojson_context.py),,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1155,T05,`attribute_binding.py::bind_values`: bind simulation outputs + building attributes,2026-07-02,PRESENT,openubem/viz/attribute_binding.py=PRESENT(in `git ls-files` at HEAD),bind_values@openubem/viz/attribute_binding.py=PRESENT(found in HEAD content of openubem/viz/attribute_binding.py),,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1161,T06,`attribute_binding.py::bind_provenance`: mode/trust/status + graceful degrade,2026-07-02,PRESENT,openubem/viz/attribute_binding.py=PRESENT(in `git ls-files` at HEAD),bind_provenance@openubem/viz/attribute_binding.py=PRESENT(found in HEAD content of openubem/viz/attribute_binding.py) || _coverage@openubem/viz/attribute_binding.py=PRESENT(found in HEAD content of openubem/viz/attribute_binding.py) || _ARCHETYPE_CONFIDENCE_RANK@openubem/viz/attribute_binding.py=PRESENT(found in HEAD content of openubem/viz/attribute_binding.py),,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1168,T07,`metadata_block.py`: embedded reproducibility metadata,2026-07-02,PRESENT,openubem/viz/metadata_block.py=PRESENT(in `git ls-files` at HEAD),add_metadata_block@openubem/viz/metadata_block.py=PRESENT(found in HEAD content of openubem/viz/metadata_block.py) || content_hash@openubem/viz/metadata_block.py=PRESENT(found in HEAD content of openubem/viz/metadata_block.py) || _git_commit@openubem/viz/metadata_block.py=PRESENT(found in HEAD content of openubem/viz/metadata_block.py) || _building_counts@openubem/viz/metadata_block.py=PRESENT(found in HEAD content of openubem/viz/metadata_block.py),,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1176,T08,"Frozen three.js viewer shell scaffold (vendored, LOD-N render, compass + scale bar)",2026-07-02,PRESENT,openubem/viz/shell/BUILD.md=PRESENT(in `git ls-files` at HEAD),,,PRESENT,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1183,T09,MVP interaction: orbit / select / drill-down / back,2026-07-02,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1190,T10,"Colouring system: categorical + sequential, pinned domain, legend, no-data, imputed overlay",2026-07-02,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1197,T11,"MVP output view: per-building EUI, sequential-coloured, failed = hatched",2026-07-02,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1204,T12,Provenance surfacing UI: mode border + trust badge + LOD-Z gate + detail pane,2026-07-02,UNCHECKABLE,,,,UNCHECKABLE,
docs/docs_DONE/VISUALS/3D-visualization/PLAN_3dviz_implementation.md,1228,T13,`viewer_export.py`: Step-5 exporter → self-contained single HTML,2026-07-02,PRESENT,openubem/viz/viewer_export.py=PRESENT(in `git ls-files` at HEAD) || openubem/results/__init__.py=PRESENT(in `git ls-files` at HEAD),build_scene@openubem/viz/viewer_export.py=PRESENT(found in HEAD content of openubem/viz/viewer_export.py) || export_viewer@openubem/viz/viewer_export.py=PRESENT(found in HEAD content of openubem/viz/viewer_export.py) || export_viewer_from_run@openubem/viz/viewer_export.py=PRESENT(found in HEAD content of openubem/viz/viewer_export.py) || _inject@openubem/viz/viewer_export.py=PRESENT(found in HEAD content of openubem/viz/viewer_export.py) || _scene_json@openubem/viz/viewer_export.py=PRESENT(found in HEAD content of openubem/viz/viewer_export.py) || aggregate_results@openubem/results/__init__.py=PRESENT(found in HEAD content of openubem/results/__init__.py) || export_results@openubem/results/__init__.py=PRESENT(found in HEAD content of openubem/results/__init__.py) || make_figures@openubem/results/__init__.py=PRESENT(found in HEAD content of openubem/results/__init__.py),,PRESENT,
